Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
025550,KR7025550005,한국선재,KOSDAQ,우량기업부,4045,1,45,1.13,3930,4050,3830,190129,745954495,96712705910,23909198,KSQ
317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,10530,2,-580,-5.22,10880,10880,10180,1441876,15174626080,96676561800,9181060,KSQ
002760,KR7002760007,보락,KOSPI,,1612,2,-43,-2.6,1710,1880,1603,3371198,5811895957,96558800000,59900000,STK
269620,KR7269620001,시스웍,KOSDAQ,관리종목(소속부없음),889,0,0,0.0,0,0,0,0,0,96529874504,108582536,KSQ
023440,KR7023440001,제이스코홀딩스,KOSDAQ,중견기업부,2355,2,-175,-6.92,2500,2500,2255,1145554,2683570730,96469473465,40963683,KSQ
004960,KR7004960001,한신공영,KOSPI,,8330,2,-270,-3.14,8500,8550,8150,101323,836582550,96383947660,11570702,STK
092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,5470,1,40,0.74,5420,5470,5290,51419,276785240,96367544490,17617467,KSQ
007680,KR7007680002,대원,KOSDAQ,우량기업부,7160,3,0,0.0,7150,7160,6930,58241,408026870,96276753840,13446474,KSQ
004720,KR7004720009,팜젠사이언스,KOSPI,,6080,2,-50,-0.82,6060,6150,6000,71202,431617260,96251811200,15830890,STK
019990,KR7019990001,에너토크,KOSDAQ,중견기업부,9840,2,-140,-1.4,10000,10180,9610,148820,1468401310,95999905920,9756088,KSQ
105550,KR7105550008,트루윈,KOSDAQ,중견기업부,2165,1,167,8.36,1999,2285,1999,2616472,5708597392,95979801880,44332472,KSQ
014790,KR7014790000,HL D&I,KOSPI,,2535,2,-50,-1.93,2530,2570,2515,104903,265511130,95971553535,37858601,STK
007110,KR7007110000,일신석재,KOSPI,,1238,2,-20,-1.59,1232,1250,1210,552655,676587890,95891283180,77456610,STK
263770,KR7263770000,유에스티,KOSDAQ,투자주의환기종목(소속부없음),4035,1,110,2.8,3855,4085,3810,210096,831729620,95630194020,23700172,KSQ
004650,KR7004650008,창해에탄올,KOSDAQ,우량기업부,10400,2,-20,-0.19,10370,10440,10180,53914,555450580,95585204000,9190885,KSQ
137080,KR7137080008,나래나노텍,KOSDAQ,중견기업부,8630,1,30,0.35,8520,8680,8320,141686,1206562860,95442811860,11059422,KSQ
027830,KR7027830009,대성창투,KOSDAQ,벤처기업부,2380,1,30,1.28,2320,2395,2290,212830,496485635,95200000000,40000000,KSQ
041910,KR7041910001,에스텍파마,KOSDAQ,우량기업부,7990,2,-90,-1.11,7960,8050,7680,73880,581425290,95067121370,11898263,KSQ
066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,10250,2,-160,-1.54,10320,10400,10070,70896,725041250,95034115250,9271621,KSQ
170790,KR7170790000,파이오링크,KOSDAQ,벤처기업부,13840,2,-40,-0.29,13650,13920,13490,30666,419018210,94891607200,6856330,KSQ
150900,KR7150900009,파수,KOSDAQ,벤처기업부,8150,2,-490,-5.67,8520,8840,8150,67054,559364400,94824614300,11634922,KSQ
013520,KR7013520002,화승코퍼레이션,KOSPI,,1894,2,-20,-1.04,1893,1894,1800,216998,400200580,94797071288,50051252,STK
033320,KR7033320003,제이씨현시스템,KOSDAQ,우량기업부,4930,1,20,0.41,4865,4955,4730,156258,753882105,94234149760,19114432,KSQ
100590,KR7100590009,머큐리,KOSDAQ,우량기업부,6220,2,-60,-0.96,6300,6310,6070,78452,485327840,94076853120,15124896,KSQ
242040,KR7242040004,나무기술,KOSDAQ,기술성장기업부,2715,1,110,4.22,2580,2950,2530,9140545,25383935725,93956006760,34606264,KSQ
086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,11530,1,180,1.59,11300,11550,10950,13932,155468470,93893701780,8143426,KSQ
031820,KR7031820004,콤텍시스템,KOSPI,,775,1,16,2.11,753,789,740,1576708,1207434094,93814886150,121051466,STK
049550,KR7049550007,잉크테크,KOSDAQ,중견기업부,4780,2,-70,-1.44,4825,4825,4695,27772,131586700,93718004060,19606277,KSQ
081150,KR7081150005,티플랙스,KOSDAQ,우량기업부,3845,2,-95,-2.41,3900,3930,3765,326759,1251033215,93312005690,24268402,KSQ
012790,KR7012790002,신일제약,KOSDAQ,우량기업부,8080,2,-120,-1.46,8050,8120,7990,33776,272055410,93255029120,11541464,KSQ
043220,KR7043220003,티에스넥스젠,KOSDAQ,중견기업부,863,3,0,0.0,853,869,853,192839,166146932,93119235277,107901779,KSQ
123570,KR7123570004,이엠넷,KOSDAQ,중견기업부,4180,2,-20,-0.48,4175,4205,4015,81499,334385580,93114006040,22276078,KSQ
056090,KR7056090004,이노시스,KOSDAQ,관리종목(소속부없음),1180,0,0,0.0,0,0,0,0,0,93078496760,78880082,KSQ
060900,KR7060900008,대한그린파워,KOSDAQ,중견기업부,455,2,-34,-6.95,486,486,447,2580781,1188391543,92938730885,204260947,KSQ
168330,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,2925,2,-25,-0.85,2935,3035,2895,32124,93746760,92883082500,31754900,KSQ
013870,KR7013870001,지엠비코리아,KOSPI,,4870,2,-60,-1.22,4930,4960,4790,40152,194280285,92882003600,19072280,STK
024890,KR7024890006,대원화성,KOSPI,,2250,2,-20,-0.88,2230,2260,2160,170226,372778035,92810592000,41249152,STK
024900,KR7024900003,덕양산업,KOSPI,,2850,2,-160,-5.32,2965,2975,2795,1242717,3546722915,92810193000,32564980,STK
217950,KR7217950005,파마리서치바이오,KONEX,일반기업부,22900,2,-50,-0.22,23300,23300,22100,92,2085750,92731053900,4049391,KNX
004840,KR7004840005,DRB동일,KOSPI,,4650,2,-45,-0.96,4635,4695,4375,27945,126763865,92674500000,19930000,STK
001260,KR7001260009,남광토건,KOSPI,,9420,2,-340,-3.48,9610,9620,9360,34412,325492710,92622828240,9832572,STK
290520,KR7290520006,신도기연,KOSDAQ,우량기업부,5810,1,160,2.83,5590,5840,5370,173701,971608450,92549593220,15929362,KSQ
014710,KR7014710008,사조씨푸드,KOSPI,,5370,1,50,0.94,5260,5370,5120,60824,317018870,92463575910,17218543,STK
156100,KR7156100000,엘앤케이바이오,KOSDAQ,벤처기업부,6890,2,-240,-3.37,7000,7000,6840,38015,262909760,92364990510,13405659,KSQ
106190,KR7106190002,하이텍팜,KOSDAQ,중견기업부,13000,1,190,1.48,12690,13000,12440,24795,311551640,92154166000,7088782,KSQ
005320,KR7005320007,국동,KOSPI,,1610,2,-10,-0.62,1585,1647,1536,370009,591633790,92060611440,57180504,STK
950140,KR8840110108,잉글우드랩,KOSDAQ,외국기업(소속부없음),4620,2,-125,-2.63,4705,4730,4475,89796,408857100,91789540920,19867866,KSQ
089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,12280,2,-380,-3.0,12600,12600,11480,23431,285942450,91568693520,7456734,KSQ
020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4565,3,0,0.0,4515,4580,4460,38019,172032695,91518983050,20047970,KSQ
196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),3410,2,-310,-8.33,3685,3685,3305,626221,2150758245,91372989180,26795598,KSQ
052790,KR7052790003,액토즈소프트,KOSDAQ,중견기업부,8060,2,-40,-0.49,7930,8080,7750,37229,293038240,91324942280,11330638,KSQ
014200,KR7014200000,광림,KOSDAQ,중견기업부,1006,0,0,0.0,0,0,0,0,0,91250936176,90706696,KSQ
100030,KR7100030006,인지소프트,KOSDAQ,중견기업부,27750,2,-100,-0.36,27400,27800,26800,21500,586766850,91123063500,3283714,KSQ
002720,KR7002720001,국제약품,KOSPI,,4500,2,-120,-2.6,4560,4600,4400,105241,472320005,90878170500,20195149,STK
290380,KR7290380005,대유,KOSDAQ,중견기업부,3675,2,-85,-2.26,3700,3750,3545,229622,835956295,90822524100,24713612,KSQ
010960,KR7010960003,삼호개발,KOSPI,,3630,1,5,0.14,3565,3630,3560,29307,105201960,90750000000,25000000,STK
425420,KR7425420007,티에프이,KOSDAQ,벤처기업부,7970,2,-480,-5.68,8400,8420,7950,159844,1287500770,90706570000,11381000,KSQ
032540,KR7032540007,TJ미디어,KOSDAQ,중견기업부,6500,2,-20,-0.31,6510,6510,6320,29175,186897320,90555458500,13931609,KSQ
048430,KR7048430003,유라테크,KOSDAQ,우량기업부,7850,2,-180,-2.24,7910,7920,7550,86605,668227240,90432000000,11520000,KSQ
226440,KR7226440006,한송네오텍,KOSDAQ,관리종목(소속부없음),1530,0,0,0.0,0,0,0,0,0,90418067280,59096776,KSQ
002230,KR7002230001,피에스텍,KOSDAQ,투자주의환기종목(소속부없음),4595,1,95,2.11,4500,4725,4330,91332,418023590,90380171585,19669243,KSQ
222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,4380,1,105,2.46,4235,4380,4160,33493,142579230,90350640000,20628000,KSQ
368770,KR7368770004,파이버프로,KOSDAQ,벤처기업부,2750,2,-75,-2.65,2815,2815,2690,292848,801504345,90349118750,32854225,KSQ
018700,KR7018700005,바른손,KOSDAQ,중견기업부,2570,1,25,0.98,2545,2620,2500,89879,227920640,90257775490,35119757,KSQ
317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,5470,3,0,0.0,5340,5520,5210,54403,289526210,90142378170,16479411,KSQ
128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,3630,2,-130,-3.46,3680,3700,3580,192406,698103710,90036229470,24803369,KSQ
059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,9230,2,-400,-4.15,9450,9610,9060,160583,1487369120,89979541080,9748596,KSQ
075180,KR7075180000,새론오토모티브,KOSPI,,4680,2,-70,-1.47,4710,4710,4630,4296,20162430,89856000000,19200000,STK
043910,KR7043910009,자연과환경,KOSDAQ,중견기업부,1103,2,-18,-1.61,1110,1111,1075,812075,887001711,89761650268,81379556,KSQ
376930,KR7376930004,노을,KOSDAQ,기술성장기업부,7830,1,280,3.71,7410,8870,7380,7615581,63194461990,89681139900,11453530,KSQ
069510,KR7069510006,에스텍,KOSDAQ,중견기업부,8220,2,-230,-2.72,8360,8360,8140,7993,65636190,89680200000,10910000,KSQ
002360,KR7002360006,SH에너지화학,KOSPI,,806,2,-10,-1.23,805,813,789,596335,476079543,89573786380,111133730,STK
033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,2410,2,-85,-3.41,2440,2495,2360,456213,1097369620,89447793470,37115267,KSQ
016740,KR7016740003,두올,KOSPI,,2705,2,-65,-2.35,2700,2770,2600,161181,431112115,89445369400,33066680,STK
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,2280,3,0,0.0,2260,2345,2200,633786,1432105990,89411066400,39215380,KSQ
049430,KR7049430002,코메론,KOSDAQ,우량기업부,9850,2,-150,-1.5,9860,9880,9620,24561,239482260,89122800000,9048000,KSQ
053350,KR7053350005,이니텍,KOSDAQ,중견기업부,4500,2,-130,-2.81,4610,4610,4315,69643,309145695,89059122000,19790916,KSQ
155660,KR7155660004,DSR,KOSPI,,5560,2,-10,-0.18,5410,5610,5300,30731,167766620,88960000000,16000000,STK
006660,KR7006660005,삼성공조,KOSPI,,10940,1,40,0.37,10750,10970,10400,43665,463726580,88901875160,8126314,STK
336060,KR7336060009,웨이버스,KOSDAQ,벤처기업부,1883,1,12,0.64,1850,1916,1850,630100,1186096055,88821486600,47170200,KSQ
351330,KR7351330006,이삭엔지니어링,KOSDAQ,벤처기업부,10680,2,-870,-7.53,12420,13300,10640,3455524,41728423840,88521393600,8288520,KSQ
03473K,KR703473K016,SK우,KOSPI,,156200,2,-800,-0.51,154400,156500,154400,1595,247512100,88430287000,566135,STK
078000,KR7078000007,텔코웨어,KOSPI,,9090,2,-180,-1.94,9050,9350,9050,12722,116140440,88197597540,9702706,STK
333430,KR7333430007,일승,KOSDAQ,벤처기업부,2870,2,-20,-0.69,2820,2890,2760,133812,376882735,88185763890,30726747,KSQ
007590,KR7007590003,동방아그로,KOSPI,,6470,2,-40,-0.61,6410,6590,6360,12764,81905350,88105723190,13617577,STK
305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,5870,1,600,11.39,5270,5910,5130,771170,4299723710,88090954990,15006977,KSQ
053980,KR7053980009,오상자이엘,KOSDAQ,우량기업부,4960,2,-90,-1.78,5060,5060,4820,58133,284599540,88029494720,17747882,KSQ
058730,KR7058730003,다스코,KOSPI,,4535,2,-55,-1.2,4580,4580,4445,123109,553742805,87965127435,19396941,STK
163560,KR7163560006,동일고무벨트,KOSPI,,6310,2,-210,-3.22,6470,6490,6230,21823,138065790,87709000000,13900000,STK
072470,KR7072470008,우리산업홀딩스,KOSDAQ,중견기업부,4640,2,-80,-1.69,4595,4700,4455,92412,422733000,87637262240,18887341,KSQ
291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,8100,2,-430,-5.04,8270,8440,8090,243880,2006956970,87540037200,10807412,KSQ
006580,KR7006580005,대양제지,KOSDAQ,관리종목(소속부없음),3260,0,0,0.0,0,0,0,0,0,87531000000,26850000,KSQ
025750,KR7025750001,한솔홈데코,KOSPI,,1086,2,-11,-1.0,1075,1090,1063,244805,263257517,87493751814,80565149,STK
393210,KR7393210000,토마토시스템,KONEX,일반기업부,20350,3,0,0.0,20400,20400,20000,5225,105085200,87326367700,4291222,KNX
002795,KR7002791002,아모레G우,KOSPI,,13550,1,20,0.15,13250,13680,13210,4923,65981030,87313083500,6443770,STK
168360,KR7168360006,펨트론,KOSDAQ,벤처기업부,8200,2,-80,-0.97,8250,8250,7700,317075,2518869850,87281964400,10644142,KSQ
276730,KR7276730009,제주맥주,KOSDAQ,기술성장기업부,1521,2,-52,-3.31,1550,1568,1488,423919,638713387,87230690001,57350881,KSQ
369370,KR7369370002,블리츠웨이,KOSDAQ,벤처기업부,2050,2,-40,-1.91,2025,2065,2000,27692,56242545,87110531100,42492942,KSQ
092300,KR7092300003,현우산업,KOSDAQ,중견기업부,4665,2,-70,-1.48,4690,4730,4480,263560,1206715340,87108686640,18672816,KSQ
180060,KR7180060006,탑선,KONEX,일반기업부,9400,1,150,1.62,9580,9580,9200,226,2090440,86871660400,9241666,KNX
001550,KR7001550003,조비,KOSPI,,16730,2,-270,-1.59,16650,16900,16370,29199,483502980,86866158470,5192239,STK
217880,KR7217880004,틸론,KONEX,일반기업부,16170,1,250,1.57,16450,16480,16000,4223,68652640,86730139650,5363645,KNX
071090,KR7071090005,하이스틸,KOSPI,,4290,1,55,1.3,4180,4290,4120,253735,1065987915,86621410590,20191471,STK
017180,KR7017180001,명문제약,KOSPI,,2550,2,-60,-2.3,2610,2620,2505,61267,155291685,86581307700,33953454,STK
050960,KR7050960004,수산아이앤티,KOSDAQ,벤처기업부,12790,1,90,0.71,12620,13070,12240,74745,945673030,86345290000,6751000,KSQ
330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,중견기업부,4780,2,-20,-0.42,4750,4955,4685,85014,405488130,86306867400,18055830,KSQ
067920,KR7067920009,이글루,KOSDAQ,벤처기업부,7830,1,10,0.13,7820,7850,7450,124932,958294920,86099611770,10996119,KSQ
322510,KR7322510009,제이엘케이,KOSDAQ,기술성장기업부,5600,1,130,2.38,5350,5650,5180,61569,331942560,86069720800,15369593,KSQ
053450,KR7053450003,세코닉스,KOSDAQ,중견기업부,5810,2,-140,-2.35,5850,5910,5690,74812,433694920,85946185430,14792803,KSQ
060850,KR7060850005,영림원소프트랩,KOSDAQ,벤처기업부,10560,1,150,1.44,10310,10650,10090,29905,310848970,85863360000,8131000,KSQ
109080,KR7109080002,옵티시스,KOSDAQ,벤처기업부,15220,2,-870,-5.41,15760,16040,14990,139730,2136028930,85779920000,5636000,KSQ
010100,KR7010100006,한국프랜지,KOSPI,,2815,2,-85,-2.93,2875,2875,2725,138704,385092060,85717932300,30450420,STK
034300,KR7034300004,신세계건설,KOSPI,,21400,1,1000,4.9,20000,22400,19700,86616,1833484240,85600000000,4000000,STK
025440,KR7025440009,DH오토웨어,KOSDAQ,중견기업부,600,2,-6,-0.99,592,605,589,160553,95646665,85500000000,142500000,KSQ
000890,KR7000890004,보해양조,KOSPI,,614,2,-2,-0.32,611,616,605,270010,164421126,85419759206,139120129,STK
025560,KR7025560004,미래산업,KOSPI,,18660,2,-80,-0.43,18600,19100,18300,67400,1253471380,85378382160,4575476,STK
003010,KR7003010006,혜인,KOSPI,,6710,2,-180,-2.61,6830,7050,6490,496180,3312582860,85302532370,12712747,STK
027740,KR7027740000,마니커,KOSPI,,1342,2,-12,-0.89,1353,1353,1282,512241,670001622,85232067976,63511228,STK
078140,KR7078140001,대봉엘에스,KOSDAQ,우량기업부,7680,2,-30,-0.39,7630,7680,7480,33662,254573320,85144926720,11086579,KSQ
064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,7030,2,-90,-1.26,7060,7120,6940,15465,108690350,84922400000,12080000,KSQ
036640,KR7036640001,HRS,KOSDAQ,우량기업부,5190,2,-60,-1.14,5170,5210,5010,202477,1032918660,84881412000,16354800,KSQ
066130,KR7066130006,하츠,KOSDAQ,우량기업부,6630,2,-210,-3.07,6720,7200,6410,201232,1352421920,84864000000,12800000,KSQ
065950,KR7065950008,웰크론,KOSDAQ,우량기업부,3000,1,30,1.01,2870,3000,2860,111615,324831225,84693906000,28231302,KSQ
051980,KR7051980001,중앙디앤엠,KOSDAQ,투자주의환기종목(소속부없음),1810,2,-51,-2.74,1866,1867,1742,411447,735837713,84464064490,46665229,KSQ
088130,KR7088130000,동아엘텍,KOSDAQ,우량기업부,7920,2,-250,-3.06,8150,8150,7840,50417,400442970,84450468960,10662938,KSQ
039830,KR7039830005,오로라,KOSDAQ,우량기업부,7840,2,-250,-3.09,8100,8110,7750,59352,467550190,84381057600,10762890,KSQ
008250,KR7008250003,이건산업,KOSPI,,7700,2,-10,-0.13,7510,7740,7430,86940,658219430,84335289500,10952635,STK
024060,KR7024060006,흥구석유,KOSDAQ,우량기업부,5620,2,-20,-0.35,5600,5630,5530,49029,273568640,84300000000,15000000,KSQ
006880,KR7006880009,신송홀딩스,KOSPI,,7120,2,-60,-0.84,7040,7400,7030,103473,741229830,84221468960,11828858,STK
067170,KR7067170001,오텍,KOSDAQ,우량기업부,5470,2,-20,-0.36,5360,5470,5300,28159,151098630,84192079350,15391605,KSQ
005870,KR7005870001,휴니드,KOSPI,,5960,2,-60,-1.0,5960,5970,5800,117498,690994680,84131449400,14116015,STK
039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,3115,2,-55,-1.74,3165,3165,3050,410020,1267460010,84041466460,26979604,KSQ
024740,KR7024740003,한일단조,KOSDAQ,중견기업부,2670,2,-80,-2.91,2700,2705,2580,557734,1474082685,84039040320,31475296,KSQ
327610,KR7327610002,펨토바이오메드,KONEX,일반기업부,10000,1,40,0.4,9950,10000,9760,324,3236880,84012720000,8401272,KNX
218150,KR7218150001,미래생명자원,KOSDAQ,벤처기업부,4215,2,-15,-0.35,4400,4540,4215,578788,2520457325,83860982460,19895844,KSQ
057540,KR7057540007,옴니시스템,KOSDAQ,중견기업부,1805,1,7,0.39,1789,1815,1712,536723,948415112,83841085775,46449355,KSQ
004270,KR7004270005,남성,KOSPI,,2315,3,0,0.0,2315,2315,2210,172453,391404360,83831150400,36212160,STK
053290,KR7053290003,NE능률,KOSDAQ,중견기업부,5050,2,-60,-1.17,5070,5130,4870,235554,1179917085,83457850350,16526307,KSQ
900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),870,2,-21,-2.36,880,888,844,488472,419398722,83425203930,95891039,KSQ
121850,KR7121850002,코이즈,KOSDAQ,벤처기업부,2725,2,-5,-0.18,2660,2860,2535,5139834,13759356770,83423626875,30614175,KSQ
069640,KR7069640001,한세엠케이,KOSPI,,2765,2,-70,-2.47,2865,2920,2745,16672,46241665,83244478030,30106502,STK
000910,KR7000910000,유니온,KOSPI,,5330,2,-280,-4.99,5490,5550,5230,696611,3733189280,83209929270,15611619,STK
009460,KR7009460007,한창제지,KOSPI,,1391,1,6,0.43,1384,1392,1371,96062,132594388,82997473026,59667486,STK
015590,KR7015590003,큐로,KOSPI,,358,2,-12,-3.24,369,370,353,367440,131929808,82773766404,231211638,STK
023460,KR7023460009,CNH,KOSDAQ,중견기업부,2220,2,-15,-0.67,2135,2220,2115,21270,45842525,82584000000,37200000,KSQ
037370,KR7037370004,EG,KOSDAQ,중견기업부,9570,1,450,4.93,8890,9650,8690,209248,1920992530,82540982040,8624972,KSQ
002880,KR7002880003,대유에이텍,KOSPI,,713,2,-17,-2.33,724,724,700,383918,271433736,82538601182,115762414,STK
019175,KR7019171008,신풍제약우,KOSPI,,37500,1,4650,14.16,37800,42700,36000,55115,2161181050,82500000000,2200000,STK
237820,KR7237820006,플레이디,KOSDAQ,중견기업부,6430,2,-40,-0.62,6350,6550,6210,86661,549299310,82478510200,12827140,KSQ
090150,KR7090150004,아이윈,KOSDAQ,중견기업부,1969,2,-51,-2.52,2005,2005,1919,1038073,2031184488,82452451917,41875293,KSQ
004770,KR7004770004,써니전자,KOSPI,,2365,2,-15,-0.63,2345,2390,2305,988096,2320200275,82408451015,34845011,STK
024810,KR7024810004,이화전기,KOSDAQ,벤처기업부,596,1,4,0.68,590,614,582,1086387,655533516,82343097760,138159560,KSQ
220180,KR7220180004,핸디소프트,KOSDAQ,벤처기업부,4235,2,-30,-0.7,4160,4315,4020,499623,2092996130,82192880000,19408000,KSQ
102280,KR7102280005,쌍방울,KOSPI,,313,2,-1,-0.32,314,315,307,1640641,510588442,82191336377,262592129,STK
090410,KR7090410002,덕신하우징,KOSDAQ,중견기업부,1783,2,-17,-0.94,1789,1798,1735,452713,796999563,82167941385,46084095,KSQ
208640,KR7208640003,썸에이지,KOSDAQ,중견기업부,590,1,7,1.2,583,599,565,406232,236260890,82151749860,139240254,KSQ
192410,KR7192410009,휴림네트웍스,KOSDAQ,벤처기업부,755,3,0,0.0,744,760,737,165916,123547200,82141251800,108796360,KSQ
052220,KR7052220001,iMBC,KOSDAQ,중견기업부,3570,2,-40,-1.11,3550,3575,3445,440978,1546109440,82110000000,23000000,KSQ
